Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam
NA,01:05:00,2,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Osuna, Alberto",1000075078,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,0,0,83.71914,-0.784821,-3.107746,2468.699988,195.301294,12:30:00,5.60473,1.71006,5.37916,-35.10246,5.75386,1.21095,1.94271,-1.1051,76.57572,-7.210766,-2.892779,0.460046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50374,3.51461,-1.43264,50,5.50975,6.53596,-121.32085,-2.90378,-2.23361,24.48738,-26.95355,NOR_TAR,VIR_CAV
NA,01:46:00,2,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Osuna, Alberto",1000075078,Right,NOR_TAR,Undefined,5,Bottom,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,0,0,84.64228,-1.192899,-3.505286,2466.394756,198.258904,12:30:00,5.62927,1.67841,5.41962,-34.01431,5.97555,1.53791,1.67511,-1.48093,77.36781,-7.422081,-3.232223,0.455141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79654,3.74362,-1.368,50,5.49964,7.44437,-122.59139,-3.76055,-2.72157,25.26316,-26.50288,NOR_TAR,VIR_CAV
NA,09:02:00,4,2,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Van De Brake, Jackson",1000105791,Right,NOR_TAR,Undefined,5,Bottom,1,0,1,Changeup,Changeup,StrikeSwinging,Undefined,Undefined,0,0,81.58856,0.385038,2.83477,2094.505567,98.884562,09:15:00,5.00256,-2.4325,6.31238,-37.70482,3.61587,-14.83654,2.21559,-1.05559,74.76851,-6.636732,0.151842,0.462653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.50327,2.17445,2.23161,50,5.01293,-5.32623,-118.52054,-0.33414,12.08679,22.79832,-29.08322,NOR_TAR,VIR_CAV
NA,09:49:00,4,4,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Van De Brake, Jackson",1000105791,Right,NOR_TAR,Undefined,5,Bottom,1,1,2,Changeup,Changeup,StrikeSwinging,Undefined,Undefined,0,0,82.1599,-1.161876,3.285355,2213.18815,97.162973,09:15:00,5.06437,-2.28254,6.34584,-37.26085,3.53618,-17.73891,0.88785,-0.73318,75.38331,-8.08623,0.073778,0.459712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.20607,2.55784,2.05184,50,4.96244,-6.20608,-119.2893,-3.53897,14.66885,23.49173,-28.49774,NOR_TAR,VIR_CAV
NA,10:42:00,5,1,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Grintz, Eric",1000047980,Right,NOR_TAR,Undefined,5,Bottom,2,0,0,Changeup,Changeup,StrikeSwinging,Undefined,Undefined,0,0,81.3559,-0.708019,3.307737,2132.534186,99.559655,09:15:00,5.06104,-2.25987,6.37453,-37.63565,4.13217,-16.19749,1.27221,-0.56305,74.22253,-7.727398,0.374785,0.465149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46205,2.77516,2.02835,50,4.99261,-6.24216,-118.07267,-2.56704,13.25154,24.14597,-28.28748,NOR_TAR,VIR_CAV
NA,11:02:00,5,2,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Grintz, Eric",1000047980,Right,NOR_TAR,Undefined,5,Bottom,2,0,1,Changeup,Changeup,StrikeSwinging,Undefined,Undefined,0,0,82.06765,-0.88393,3.933777,2217.200141,108.829799,09:45:00,4.97856,-2.32097,6.19385,-33.6227,7.57559,-18.27851,1.35865,-0.20685,75.06906,-7.148748,0.63979,0.461967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.60461,4.57433,2.03354,50,4.89495,-7.50671,-119.03209,-2.84959,15.17585,23.39481,-25.62792,NOR_TAR,VIR_CAV
NA,11:22:00,5,3,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Grintz, Eric",1000047980,Right,NOR_TAR,Undefined,5,Bottom,2,0,2,Changeup,Changeup,StrikeSwinging,Undefined,Undefined,0,0,80.91769,0.398358,2.362609,2214.460335,117.022131,10:00:00,5.12033,-2.41608,6.12928,-32.49844,9.99634,-16.84485,2.78066,-1.63479,73.68462,-5.689336,-0.673077,0.46918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34052,5.47827,2.2438,50,5.13408,-4.20743,-117.46896,-0.14095,12.98046,23.38155,-24.56095,NOR_TAR,VIR_CAV
NA,26:13:00,1,2,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Alvarez, Patrick",1000036959,Right,NOR_TAR,Undefined,6,Bottom,0,0,1,Changeup,Changeup,InPlay,FlyBall,Out,1,0,80.36153,0.143374,3.166486,2054.016028,107.546425,09:30:00,5.0909,-2.36967,6.38898,-36.609,6.24378,-15.11335,2.17222,-0.71368,73.03773,-6.717346,0.430885,0.471152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89965,3.62028,2.14876,50,5.08442,-5.91959,-116.62954,-0.74957,12.13419,24.00772,-27.23796,NOR_TAR,VIR_CAV
NA,28:17:00,3,1,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Honeycutt, Vance",1000064168,Right,NOR_TAR,Undefined,6,Bottom,2,0,0,Changeup,Changeup,BallCalled,Undefined,Undefined,0,0,81.10396,1.268072,3.517032,2136.288526,118.103516,10:00:00,5.13013,-2.42404,6.26258,-32.60041,9.6515,-15.41044,3.58497,-0.46151,73.57034,-4.860569,0.738607,0.467837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.98386,5.06516,2.1702,50,5.20849,-6.64737,-117.59169,1.66751,12.49149,23.75214,-25.13128,NOR_TAR,VIR_CAV
NA,28:34:00,3,2,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Honeycutt, Vance",1000064168,Right,NOR_TAR,Undefined,6,Bottom,2,1,0,Changeup,Changeup,BallCalled,Undefined,Undefined,0,0,81.4762,-1.630687,3.915631,2194.350138,115.464809,09:45:00,5.04108,-2.45082,6.1916,-33.1862,8.76292,-15.44536,0.76614,-0.11729,74.42814,-7.815311,1.132072,0.466158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22512,5.41516,2.16348,50,4.90118,-7.52533,-118.11057,-4.34651,12.95364,23.74889,-24.57028,NOR_TAR,VIR_CAV
NA,07:05:00,3,1,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Stokely, Hunter",1000069439,Left,NOR_TAR,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,88.49964,-1.102536,4.304839,2284.054366,142.512616,10:45:00,5.21077,-2.20879,5.37431,-17.01399,19.90725,-14.25548,2.75628,0.6466,79.83661,-4.344225,1.781152,0.43733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44308,10.68902,1.83293,50,5.10026,-8.98244,-127.95338,-2.98461,13.85576,28.89328,-14.6325,NOR_TAR,VIR_CAV
NA,08:36:00,4,1,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Van De Brake, Jackson",1000105791,Right,NOR_TAR,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,0,0,87.79509,-0.425661,3.435579,2408.0201,136.55134,10:30:00,5.14099,-2.45225,5.90196,-21.12611,15.29576,-13.35217,2.98463,-0.37192,79.86282,-4.416778,1.044083,0.434363,72.08858,7.451976,172.88047,1679.341774,NA,NA,NA,64.80935,45.62462,168.291316,0.668647,7.87737,8.32103,2.18379,50,5.09474,-7.09733,-127.32261,-1.59447,12.87916,27.12028,-18.56954,NOR_TAR,VIR_CAV
NA,09:27:00,4,3,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Van De Brake, Jackson",1000105791,Right,NOR_TAR,Undefined,5,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,89.10558,-0.121545,0.695929,2301.040429,140.469094,10:45:00,5.20228,-2.46726,5.73227,-19.0821,16.50599,-12.64119,3.49891,-2.87258,80.85837,-3.739199,-1.566204,0.429362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.60418,8.77406,2.41699,50,5.18058,-1.01603,-129.3335,-0.86228,11.11225,28.63718,-17.41072,NOR_TAR,VIR_CAV
NA,26:48:00,2,1,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Wilkerson, Colby",1000051338,Right,NOR_TAR,Undefined,6,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,86.73808,-1.598288,5.52921,2167.500551,137.090274,10:30:00,5.24253,-2.28968,5.74738,-21.73773,16.06926,-13.74103,1.93573,1.72885,78.83878,-5.684837,3.086527,0.442545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57083,9.01536,1.83753,50,5.09602,-11.5498,-125.31799,-4.18376,13.57673,26.24612,-17.89321,NOR_TAR,VIR_CAV
NA,28:58:00,3,3,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Honeycutt, Vance",1000064168,Right,NOR_TAR,Undefined,6,Bottom,2,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,89.45537,-2.388531,4.286213,2219.638326,136.716763,10:30:00,5.1969,-2.39846,5.51839,-19.83954,15.96591,-13.8767,1.30283,0.46014,81.28078,-6.111298,1.821627,0.430671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23453,9.11398,2.03419,50,4.97533,-9.07236,-129.36002,-6.06038,13.88191,28.27503,-16.80952,NOR_TAR,VIR_CAV
NA,29:17:00,3,4,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Honeycutt, Vance",1000064168,Right,NOR_TAR,Undefined,6,Bottom,2,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,0,0,89.42938,-0.729728,3.93548,2334.013907,139.795137,10:45:00,5.1441,-2.48811,5.51325,-17.75985,18.01592,-14.19312,2.98011,0.01486,81.02035,-4.097857,1.414366,0.430493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.263,9.63693,2.15425,50,5.06874,-8.25961,-129.45537,-2.20348,13.94252,28.45968,-15.91322,NOR_TAR,VIR_CAV
NA,29:35:00,3,5,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Honeycutt, Vance",1000064168,Right,NOR_TAR,Undefined,6,Bottom,2,3,1,Fastball,Four-Seam,InPlay,GroundBall,Out,1,0,89.39436,-2.073816,4.193276,2386.93942,138.676002,10:30:00,5.17646,-2.37028,5.51761,-18.6969,17.09965,-13.96371,1.67334,0.39376,81.2519,-5.595866,1.713211,0.430618,104.47855,7.136343,-31.511524,4275.010126,NA,NA,NA,111.12732,108.65417,-35.65716,0.823981,8.31607,9.60871,2.01445,50,4.98324,-8.87236,-129.35232,-5.29941,14.02259,28.18459,-15.97184,NOR_TAR,VIR_CAV
NA,25:58:00,1,1,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Alvarez, Patrick",1000036959,Right,NOR_TAR,Undefined,6,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,0,0,87.74228,-1.966853,2.66566,2237.16591,127.590849,10:15:00,5.19003,-2.32382,5.52133,-23.54556,13.56867,-15.9719,1.38633,-1.16082,79.76511,-6.356332,-0.18008,0.438472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.86347,7.81174,2.10281,50,5.00323,-5.22287,-127.13655,-5.1622,14.40649,27.75552,-19.47706,NOR_TAR,VIR_CAV
NA,27:05:00,2,2,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Wilkerson, Colby",1000051338,Right,NOR_TAR,Undefined,6,Bottom,1,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,0,0,88.13561,-1.321197,3.021129,2197.512984,133.365811,10:30:00,5.16651,-2.36381,5.64704,-22.12974,14.53383,-14.04154,2.08811,-0.71343,79.89489,-5.477493,0.5156,0.435801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0043,8.13752,2.11642,50,5.04048,-6.12507,-127.69421,-3.66626,13.10707,28.32036,-18.84882,NOR_TAR,VIR_CAV
NA,27:22:00,2,3,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Wilkerson, Colby",1000051338,Right,NOR_TAR,Undefined,6,Bottom,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,0,0,88.27512,-2.210766,3.121878,2267.499604,129.471239,10:15:00,5.18984,-2.40546,5.67894,-22.46261,14.11001,-15.57308,1.25305,-0.7902,80.04566,-6.421355,0.340672,0.435261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88221,8.21934,2.15231,50,4.98939,-6.30428,-127.84224,-5.6731,14.55796,28.72831,-18.70256,NOR_TAR,VIR_CAV
NA,27:41:00,2,4,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Wilkerson, Colby",1000051338,Right,NOR_TAR,Undefined,6,Bottom,1,2,1,Fastball,Sinker,InPlay,FlyBall,Out,1,0,88.90605,-1.814615,4.496593,2344.076134,130.30491,10:15:00,5.18795,-2.40824,5.61532,-21.39249,14.78788,-15.94316,1.7059,0.46839,80.5825,-5.830584,1.660741,0.43292,91.96002,17.608995,-18.558101,1464.930242,103.52701,28.02179,-37.17715,294.78126,280.57035,-21.8168,3.183176,9.48371,8.41256,2.03448,50,5.01907,-9.42587,-128.60084,-4.78678,15.75326,28.68799,-18.20004,NOR_TAR,VIR_CAV
NA,07:25:00,3,2,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Stokely, Hunter",1000069439,Left,NOR_TAR,Undefined,5,Bottom,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,0,0,80.0484,0.685409,3.091646,2358.464591,324.01087,04:45:00,5.15923,-2.0671,5.48099,-48.31644,-3.78236,3.78095,1.77511,1.14342,73.35904,-8.112937,3.764173,0.480306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00622,-1.69146,1.79308,50,5.18651,-6.4188,-116.06214,-0.27755,-1.36585,22.70395,-34.47006,NOR_TAR,VIR_CAV
NA,07:48:00,3,3,"Tonas, Angelo",1000054613,Left,VIR_CAV,"Stokely, Hunter",1000069439,Left,NOR_TAR,Undefined,5,Bottom,0,0,2,Slider,Slider,InPlay,GroundBall,FieldersChoice,1,0,80.92935,-0.144891,3.044219,2354.413721,298.481976,04:00:00,5.05193,-2.28095,5.67644,-44.38463,-0.85528,4.31,1.21795,0.91875,73.7451,-8.2777,3.813851,0.474856,71.0746,5.561077,-22.621739,4248.040856,NA,NA,NA,70.55566,65.42857,-26.5066,0.717158,-1.24665,0.00941,2.02136,50,5.01176,-6.40616,-117.29951,-1.78021,-1.71583,24.69865,-32.16108,NOR_TAR,VIR_CAV
2023-03-16,19:11:02,1,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Harrison, Kalae",1000070040,Left,NOR_WOL,Undefined,1,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,0,0,88.2722,0.02272,-2.09991,2230.223568,239.693641,02:00:00,5.69772,1.85741,5.53506,-25.17619,11.46138,17.46651,3.62096,1.34928,79.9779,-4.674814,1.013114,0.435647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.39713,6.14941,-1.68684,50,5.68324,3.91207,-128.00238,-0.81587,-15.46168,28.46656,-22.05603,NOR_WOL,VIR_CAV
2023-03-16,19:11:17,1,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Harrison, Kalae",1000070040,Left,NOR_WOL,Undefined,1,Bottom,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,0,0,88.36111,-2.021644,-1.826684,2247.544918,241.23724,02:00:00,5.60343,1.75902,5.24765,-25.67726,11.26646,18.23261,1.56213,1.56125,80.41936,-6.759107,1.408942,0.437463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.65103,6.60532,-1.60538,50,5.39903,3.25543,-128.05149,-5.45345,-15.91442,28.13653,-21.28195,NOR_WOL,VIR_CAV
2023-03-16,19:11:33,1,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Harrison, Kalae",1000070040,Left,NOR_WOL,Undefined,1,Bottom,0,2,0,Fastball,Sinker,InPlay,FlyBall,Out,1,0,87.80056,-1.495662,-2.731269,2255.926102,228.038771,01:30:00,5.64477,1.72106,5.34477,-21.63104,15.77398,16.07918,2.43731,0.49706,79.49294,-5.547072,0.12286,0.440186,97.67889,21.259138,-13.610431,3467.772614,104.47309,37.17435,-34.42912,320.28249,307.769,-27.156887,3.635999,-8.93087,8.75457,-1.48695,50,5.49488,5.35379,-127.17368,-4.04959,-14.48212,28.47733,-17.9778,NOR_WOL,VIR_CAV
2023-03-16,19:12:08,2,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Groover III, Lujames",1000100182,Right,NOR_WOL,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,0,0,89.56929,-2.778568,-4.143677,2353.021804,221.747144,01:30:00,5.66897,1.54998,5.61486,-18.73296,16.86095,13.95142,1.5058,-1.16148,81.40212,-6.308293,-1.660728,0.429397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.27351,9.71532,-1.20481,50,5.41915,8.7678,-129.53464,-6.8962,-13.98155,28.41956,-15.75598,NOR_WOL,VIR_CAV
2023-03-16,19:12:24,2,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Groover III, Lujames",1000100182,Right,NOR_WOL,Undefined,1,Bottom,1,1,0,Cutter,Cutter,BallCalled,Undefined,Undefined,0,0,86.56055,-3.408807,-4.010852,2418.165474,188.752071,12:15:00,5.64999,1.56322,5.55331,-23.00667,14.81883,2.10331,0.53605,-2.01531,79.8436,-7.651734,-3.637052,0.442653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10504,8.74473,-1.21735,50,5.33916,8.69239,-125.24185,-8.23889,-3.36511,23.76337,-18.19485,NOR_WOL,VIR_CAV
2023-03-16,19:12:41,2,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Groover III, Lujames",1000100182,Right,NOR_WOL,Undefined,1,Bottom,1,2,0,Cutter,Cutter,BallCalled,Undefined,Undefined,0,0,85.17285,-2.07874,-3.162918,2474.414888,164.051309,11:30:00,5.68285,1.58902,5.46409,-26.53084,12.65631,-3.26914,1.52256,-1.64672,78.3158,-6.963468,-3.743681,0.45055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78685,7.32154,-1.30814,50,5.48161,6.95923,-123.4137,-5.38427,1.21692,23.92701,-20.85095,NOR_WOL,VIR_CAV
2023-03-16,19:12:59,2,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Groover III, Lujames",1000100182,Right,NOR_WOL,Undefined,1,Bottom,1,3,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,0,0,89.03732,-2.238093,-3.381406,2257.483353,226.504432,01:30:00,5.62979,1.69237,5.37761,-19.95643,16.48347,15.99532,1.86393,-0.14826,80.51612,-5.988155,-0.54275,0.43447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.02713,9.33099,-1.40093,50,5.41536,6.87737,-128.80216,-5.70112,-15.0085,29.32634,-16.66037,NOR_WOL,VIR_CAV
2023-03-16,19:13:16,2,5,"Parker, Nick",1000010353,Right,VIR_CAV,"Groover III, Lujames",1000100182,Right,NOR_WOL,Undefined,1,Bottom,1,3,1,Fastball,Sinker,InPlay,LineDrive,Double,0,0,89.13516,-1.434264,-2.68655,2324.942899,226.41048,01:30:00,5.58408,1.66588,5.4533,-20.05525,16.09576,15.57111,2.5684,0.44667,80.64306,-5.209543,0.082819,0.432745,113.45877,10.374131,-37.457332,2495.319138,83.28489,12.86203,-71.85822,206.49534,186.77407,-43.988279,1.558575,-8.69859,8.92107,-1.44,50,5.44411,5.36728,-129.1345,-3.89747,-14.53678,29.48115,-17.26543,NOR_WOL,VIR_CAV
2023-03-16,19:14:06,3,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Soles, Noah",1000051335,Left,NOR_WOL,Undefined,1,Bottom,1,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,0,0,87.93561,-0.900528,-2.192891,2200.596748,237.053495,02:00:00,5.66199,1.97786,5.43509,-24.57501,12.40138,17.21769,2.7701,1.35814,79.95462,-5.471962,0.870652,0.437657,68.16167,57.607468,-107.230052,4757.265263,NA,NA,NA,NA,16.49842,NA,NA,-9.36445,6.87213,-1.79622,50,5.56552,4.13262,-127.53363,-2.85628,-15.32691,27.75599,-20.92638,NOR_WOL,VIR_CAV
2023-03-16,19:14:30,3,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Soles, Noah",1000051335,Left,NOR_WOL,Undefined,1,Bottom,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,0,0,78.76609,-0.224213,-2.055041,1988.975725,258.85103,02:45:00,5.64689,2.00505,5.07902,-41.23912,5.94162,21.38013,1.99881,1.84869,71.20478,-7.769179,1.728268,0.494372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.19776,3.55847,-1.8277,50,5.59373,3.18864,-114.05059,-1.88251,-14.51013,24.14643,-27.56296,NOR_WOL,VIR_CAV
2023-03-16,19:14:53,3,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Soles, Noah",1000051335,Left,NOR_WOL,Undefined,1,Bottom,1,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,0,0,79.63003,-0.813608,-3.715351,1946.566627,259.544133,02:45:00,5.6251,1.94635,5.04752,-40.52038,5.77071,22.03123,1.47933,0.27301,72.02229,-8.211696,0.17522,0.489689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.10505,3.61784,-1.61037,50,5.51551,6.54818,-115.15356,-3.06543,-16.00861,24.39574,-27.38957,NOR_WOL,VIR_CAV
2023-03-16,19:15:17,3,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Soles, Noah",1000051335,Left,NOR_WOL,Undefined,1,Bottom,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,0,0,79.32264,-1.764333,-3.864748,1902.712139,265.465585,02:45:00,5.56933,1.8574600000000001,4.98189,-43.37656,3.26784,20.26103,0.28414,-0.10936,72.23473,-9.618817,-0.288643,0.491554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.3306,2.59142,-1.50201,50,5.3634,6.91616,-114.70678,-5.08228,-14.91663,23.57508,-28.76249,NOR_WOL,VIR_CAV
2023-03-16,19:15:49,3,5,"Parker, Nick",1000010353,Right,VIR_CAV,"Soles, Noah",1000051335,Left,NOR_WOL,Undefined,1,Bottom,1,2,2,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,0,0,80.13919,-1.380582,-3.890193,2000.062359,256.704,02:30:00,5.62429,2.0631,5.06383,-38.85762,6.70142,21.4319,1.08111,0.17528,72.74908,-8.468173,-0.105004,0.485801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.90233,4.2087,-1.7111,50,5.46227,6.98811,-115.90037,-4.16326,-15.99671,24.07318,-26.51756,NOR_WOL,VIR_CAV
2023-03-16,19:16:22,4,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Candelaria, Trevor",1000056662,Right,NOR_WOL,Undefined,1,Bottom,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,0,0,85.13884,-1.51312,-4.187312,2463.77366,179.59212,12:00:00,5.65318,1.9022,5.42215,-28.04017,11.29123,-0.07173,1.89508,-2.03291,78.24114,-6.664996,-4.200016,0.451379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09618,6.46496,-1.52994,50,5.49918,9.02824,-123.27374,-4.22917,-1.69152,23.86624,-22.19811,NOR_WOL,VIR_CAV
2023-03-16,19:16:43,4,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Candelaria, Trevor",1000056662,Right,NOR_WOL,Undefined,1,Bottom,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,0,0,76.04382,2.258423,-1.759623,2924.257035,53.712969,07:45:00,5.92412,1.80209,4.84404,-63.1757,-11.66446,-18.50513,2.79979,-1.40647,68.55623,-9.132582,-5.016185,0.516562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39394,-5.845,-1.61173,50,6.09395,4.15818,-109.97925,2.02411,10.02274,24.06773,-39.15325,NOR_WOL,VIR_CAV
2023-03-16,19:17:05,4,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Candelaria, Trevor",1000056662,Right,NOR_WOL,Undefined,1,Bottom,2,2,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,0,0,83.67879,-1.941063,-3.676443,2422.301946,181.311926,12:00:00,5.59898,1.84468,5.49855,-30.99691,9.27859,0.18602,1.19592,-1.58326,77.58294,-7.603272,-3.643385,0.456764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01386,5.52063,-1.52305,50,5.40788,7.78867,-121.33286,-5.17596,-1.52634,21.53598,-23.86278,NOR_WOL,VIR_CAV
2023-03-16,19:17:28,4,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Candelaria, Trevor",1000056662,Right,NOR_WOL,Undefined,1,Bottom,2,2,1,Cutter,Cutter,StrikeSwinging,Undefined,Undefined,0,0,85.35552,-1.108096,-3.380795,2461.558775,181.105796,12:00:00,5.70005,1.67132,5.50638,-24.50186,14.3602,0.25433,2.62,-1.47289,78.42899,-5.649405,-3.335611,0.448678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02213,7.90658,-1.37613,50,5.58685,7.2991,-123.74051,-3.20682,-1.59239,23.58147,-19.85628,NOR_WOL,VIR_CAV
2023-03-16,19:17:51,4,5,"Parker, Nick",1000010353,Right,VIR_CAV,"Candelaria, Trevor",1000056662,Right,NOR_WOL,Undefined,1,Bottom,2,2,2,Cutter,Cutter,StrikeSwinging,Undefined,Undefined,0,0,86.01831,-1.684755,-3.476229,2452.632366,187.693608,12:15:00,5.60248,1.86272,5.50544,-24.69643,13.59414,1.67787,1.96547,-1.25247,79.08731,-6.251841,-3.178075,0.445366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76929,7.67229,-1.56011,50,5.43864,7.50217,-124.67166,-4.5018,-2.79738,23.99604,-20.04373,NOR_WOL,VIR_CAV
