PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
140,2023-03-16,20:16:42.34,3,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Green, Payton",1000075438,Right,NOR_WOL,Undefined,4,Bottom,1,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.74511,-1.600278,-2.847625,2375.549327,210.29908,1:00,5.59608,1.26387,5.90564,-16.12139,18.92344,10.34174,2.76498,-0.51976,81.2183,-4.69591,-0.99397,0.426072,72.43187,46.581222,151.097875,5340.304131,,,,,52.06197,,,-6.18244,10.54729,-1.04103,50,5.45836,6.03146,-130.08202,-4.09178,-10.48872,29.8036,-14.28023,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,09a846f0-c459-11ed-862c-73497b944289,88.4649,45.3914,,8.52681,,,,1.47954,2.69956,0.459,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:16:42.34,2023-03-16T20:16:42.3491458-04:00,2023-03-17T00:16:42.3491458Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,d8b883c8-a9db-4b34-b9e4-ea746172da85,54.59148,-131.12977,14.9018,5.59338,-3.58976,-7.14012,-1.25955,6.40019,-5.24436,325.805516,1.47954,-63.92233,0.80061,2.05924,-0.7893,0.24876,-0.06384,0.01508,-0.00212,2.69956,77.16246,-31.79158,4.80527,-1.06133,0.20867,-0.03932,0.007,-0.00062,0.459,35.29012,-10.45466,2.09652,-0.42536,0.06627,-0.01045,0.00096,0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
141,2023-03-16,20:17:04.78,3,5,"Parker, Nick",1000010353,Right,VIR_CAV,"Green, Payton",1000075438,Right,NOR_WOL,Undefined,4,Bottom,1,0,2,Cutter,Slider,InPlay,Undefined,FlyBall,Double,0,0,,83.96194,-0.893473,-2.199643,2456.154819,160.255277,11:15,5.57651,1.62447,5.39986,-30.75655,9.30819,-2.9265,2.17554,-0.68161,77.62726,-6.526852,-2.719755,0.455567,94.27889,27.957524,-13.193666,2226.422823,106.49108,53.79605,-27.56117,366.2689,359.5701,-19.768213,4.918574,0.92768,5.25189,-1.42617,50,5.47518,4.80284,-121.92869,-2.96785,1.40835,22.06955,-24.20081,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,170684b0-c459-11ed-862c-73497b944289,82.73736,76.45279,,6.33468,,,,2.31645,2.31013,0.61976,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:17:04.78,2023-03-16T20:17:04.7870850-04:00,2023-03-17T00:17:04.7870850Z,FlyBall,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,1f2ac58f-3e87-40fb-a5d5-47414fe1acd5,55.09986,-122.84831,11.03477,5.57784,-1.95941,-12.1004,-1.62508,4.74415,0.70418,161.169287,2.31649,118.91496,-22.33163,5.13838,-1.05574,0.2057,-0.03598,0.0043,-0.00023,2.3121,64.78191,-15.08714,0.35696,0.1278,-0.09432,0.02909,-0.00419,0.00023,0.61968,-27.87636,0.80563,-0.10058,0.03011,-0.01469,0.00436,-0.00063,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
142,2023-03-16,20:18:25.80,4,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Serrano, Eli",1000092992,Left,NOR_WOL,Undefined,4,Bottom,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.58376,-0.819157,-2.730958,2296.854765,248.589454,2:15,5.66793,1.87909,5.32459,-27.8423,9.92347,21.81324,2.57814,1.13226,79.01173,-5.980529,1.141909,0.442304,,,,,,,,,,,,-11.70512,5.63784,-1.64793,50,5.57415,5.04981,-126.82349,-2.81531,-18.79618,29.33811,-23.12078,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,47cec4e0-c459-11ed-862c-73497b944289,85.21843,,,8.57203,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:18:25.80,2023-03-16T20:18:25.8046850-04:00,2023-03-17T00:18:25.8046850Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,7afcbeeb-1b27-489d-b2ae-0ee7344f030e,55.17157,-128.01423,14.66905,5.66937,-1.8769,-11.56039,-1.86837,5.81269,-9.39809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
143,2023-03-16,20:18:48.88,4,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Serrano, Eli",1000092992,Left,NOR_WOL,Undefined,4,Bottom,1,0,1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,79.96718,-0.235949,-2.770652,2079.036089,242.87043,2:00,5.66546,1.8006,5.02645,-32.71643,13.11272,22.32399,2.7162,1.04457,72.15491,-6.276303,1.169985,0.487239,,,,,,,,,,,,-11.8252,7.06048,-1.55389,50,5.61737,4.63122,-115.72018,-1.58777,-15.81417,24.36826,-22.73185,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,551c87e0-c459-11ed-862c-73497b944289,77.3592,,,7.81227,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:18:48.88,2023-03-16T20:18:48.8843138-04:00,2023-03-17T00:18:48.8843138Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,ba403f0d-9c66-4e8e-aa36-642e050df58e,55.46867,-116.86609,12.18413,5.6669,-0.51881,-11.36593,-1.78916,5.37488,-7.90708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
144,2023-03-16,20:19:18.53,4,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Serrano, Eli",1000092992,Left,NOR_WOL,Undefined,4,Bottom,1,0,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.19693,-0.450618,-4.095925,1977.6069,252.393122,2:30,5.58205,1.74481,5.24014,-36.39927,8.76162,22.51907,2.12417,-0.23471,72.63362,-7.144083,-0.110558,0.483674,,,,,,,,,,,,-12.49764,4.98347,-1.38523,50,5.51381,7.37152,-116.01388,-2.1515,-16.84497,23.93894,-25.45706,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,66c71550-c459-11ed-862c-73497b944289,77.92944,,,7.56331,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:19:18.53,2023-03-16T20:19:18.5328514-04:00,2023-03-17T00:19:18.5328514Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,aa857295-d1e2-4cc7-aec9-745da6815ca1,55.25766,-117.09375,11.96947,5.58496,-1.00315,-12.72853,-1.73489,8.13138,-8.42249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
145,2023-03-16,20:19:51.15,5,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Trice, Carter",1000099219,Right,NOR_WOL,Undefined,4,Bottom,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.00196,-1.753639,-4.305252,2381.681406,158.578238,11:15,5.69639,1.75315,5.58571,-31.52179,7.78508,-2.57358,1.42686,-2.48922,78.15501,-7.527895,-4.762519,0.451238,,,,,,,,,,,,0.11358,4.80126,-1.381,50,5.52481,9.37035,-123.05932,-4.85862,0.17424,24.31181,-24.80807,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,7a394360-c459-11ed-862c-73497b944289,83.53116,,,6.84694,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:19:51.15,2023-03-16T20:19:51.1547266-04:00,2023-03-17T00:19:51.1547266Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,aaffdc45-7816-4253-ac12-7f8b17b004f3,54.91232,-124.02601,12.15591,5.69839,-3.8722,-12.40404,-1.75345,9.36342,0.08712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
146,2023-03-16,20:20:12.85,5,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Trice, Carter",1000099219,Right,NOR_WOL,Undefined,4,Bottom,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.43189,0.363604,-3.260337,2806.873739,49.720727,7:45,5.94924,1.64466,4.68263,-66.13909,-13.59961,-18.24934,0.78349,-2.97541,68.82783,-11.417752,-6.46253,0.521692,,,,,,,,,,,,7.77626,-6.15855,-1.29577,50,5.92683,6.97261,-109.08911,-1.74605,9.16246,23.16669,-39.43041,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,87297d10-c459-11ed-862c-73497b944289,72.25035,,,6.60406,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:20:12.85,2023-03-16T20:20:12.8536450-04:00,2023-03-17T00:20:12.8536450Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,4cc373b0-c0a0-4030-8d80-42b35362fdd9,55.81794,-110.31771,11.58334,5.96398,0.34508,-19.71521,-1.65266,6.48669,4.58123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
147,2023-03-16,20:20:42.32,5,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Trice, Carter",1000099219,Right,NOR_WOL,Undefined,4,Bottom,2,2,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.51854,-2.067641,-3.715207,2390.378463,174.70476,11:45,5.61596,1.94615,5.55158,-29.6797,9.34658,-0.74721,1.20572,-1.59252,78.21593,-7.526382,-3.848106,0.449624,,,,,,,,,,,,-0.7037,5.70957,-1.62393,50,5.41723,8.07022,-123.80428,-5.49371,-1.08723,25.77067,-23.35284,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,98b0cb10-c459-11ed-862c-73497b944289,83.83096,,,7.30261,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:20:42.32,2023-03-16T20:20:42.3231874-04:00,2023-03-17T00:20:42.3231874Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,3e59fa7f-da89-4bbc-8ab8-0d06df8e88b7,54.94599,-124.82957,12.88534,5.61732,-4.56462,-11.67642,-1.94587,8.11347,-0.54362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
148,2023-03-16,20:21:05.18,5,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Trice, Carter",1000099219,Right,NOR_WOL,Undefined,4,Bottom,2,3,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.56989,-0.830543,-2.796613,2297.209665,177.589056,12:00,5.63334,1.81983,5.41604,-30.0584,10.04351,-0.36606,2.34946,-0.83256,76.99161,-6.378218,-2.861632,0.455779,,,,,,,,,,,,-0.6478,5.70579,-1.57093,50,5.53884,6.00089,-122.52428,-2.81407,-0.97823,25.69718,-23.55759,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,a65fe7f0-c459-11ed-862c-73497b944289,82.69901,,,7.57828,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:21:05.18,2023-03-16T20:21:05.1885442-04:00,2023-03-17T00:21:05.1885442Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,415328e4-7ed1-4cc9-881e-d0ed1d4839fb,55.07971,-123.58506,12.84859,5.63493,-1.8416,-11.77879,-1.81948,6.04127,-0.48912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
149,2023-03-16,20:21:28.09,5,5,"Parker, Nick",1000010353,Right,VIR_CAV,"Trice, Carter",1000099219,Right,NOR_WOL,Undefined,4,Bottom,2,3,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.51268,-1.492657,-2.41572,2444.607437,158.638447,11:15,5.54206,1.74995,5.4163,-32.16458,7.87548,-2.56784,1.46183,-0.72835,77.3092,-7.39328,-2.872314,0.455427,,,,,,,,,,,,0.59469,4.78048,-1.53337,50,5.38704,5.27627,-122.51229,-4.31867,0.89991,25.18671,-24.94002,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,b3fcdc60-c459-11ed-862c-73497b944289,82.76287,,,7.20348,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:21:28.09,2023-03-16T20:21:28.0995714-04:00,2023-03-17T00:21:28.0995714Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,44844026-4083-4c20-a036-d9ddd6d57780,55.08133,-123.55252,12.59335,5.54413,-3.28863,-12.47001,-1.75052,5.2391,0.44995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
150,2023-03-16,20:21:54.97,5,6,"Parker, Nick",1000010353,Right,VIR_CAV,"Trice, Carter",1000099219,Right,NOR_WOL,Undefined,4,Bottom,2,3,2,Cutter,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,86.5493,-1.5378,-3.897913,2450.575322,171.759957,11:45,5.66262,1.67721,5.5405,-28.80899,9.35193,-1.17087,1.82096,-2.069,78.97224,-6.84775,-4.105946,0.444611,,,,,,,,,,,,-0.55626,5.56209,-1.33808,50,5.51009,8.58593,-125.27359,-4.36846,-0.87909,26.61168,-23.38397,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,c3ff5f20-c459-11ed-862c-73497b944289,84.77613,,,7.57705,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:21:54.97,2023-03-16T20:21:54.9778306-04:00,2023-03-17T00:21:54.9778306Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,07032604-97ce-4154-9512-3c55dcae4dd6,54.95605,-126.32201,13.30584,5.66405,-3.4472,-11.69199,-1.67702,8.62056,-0.43954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
151,2023-03-16,20:23:40.76,6,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Nolan, Parker",1000056671,Right,NOR_WOL,Undefined,4,Bottom,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.07203,-1.584657,-3.125383,2426.234374,171.141417,11:45,5.69946,1.83618,5.59286,-28.99293,10.27583,-1.40224,1.80122,-1.20172,77.81206,-6.936347,-3.375182,0.451019,,,,,,,,,,,,-0.1889,6.04504,-1.56697,50,5.54463,6.78959,-123.27914,-4.39031,-0.2897,25.28744,-22.90283,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,0317de30-c45a-11ed-862c-73497b944289,83.57171,,,7.25998,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:23:40.76,2023-03-16T20:23:40.7676290-04:00,2023-03-17T00:23:40.7676290Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,d24fb704-aed7-4971-a1d0-3711a8338011,54.90437,-124.28107,12.64372,5.7006,-3.48287,-11.45141,-1.83621,6.80107,-0.14485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
152,2023-03-16,20:24:01.83,6,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Nolan, Parker",1000056671,Right,NOR_WOL,Undefined,4,Bottom,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.4765,1.79767,-1.294479,2830.612058,50.176923,7:45,5.90711,1.55181,5.07305,-64.23877,-13.98938,-18.94804,2.24965,-1.24779,69.32641,-9.801083,-4.648338,0.510196,,,,,,,,,,,,8.91658,-6.96422,-1.41352,50,6.02704,3.27616,-110.78531,1.1747,10.83637,23.87536,-40.63766,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,0fa31480-c45a-11ed-862c-73497b944289,73.87841,,,7.15009,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:24:01.83,2023-03-16T20:24:01.8345346-04:00,2023-03-17T00:24:01.8345346Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,e90743c7-f839-475e-8d05-dc1a53d21b99,55.42779,-111.94894,11.93768,5.92153,3.15529,-20.31883,-1.56032,2.74803,5.41819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
153,2023-03-16,20:24:23.41,6,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Nolan, Parker",1000056671,Right,NOR_WOL,Undefined,4,Bottom,2,1,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.98948,1.265128,-1.078547,2764.421677,50.375999,7:45,5.89053,1.71783,5.1383,-64.83381,-14.00146,-19.15851,1.67939,-0.89442,68.89992,-10.446004,-4.477754,0.513147,,,,,,,,,,,,9.14583,-6.85118,-1.60138,50,5.95907,2.83761,-110.11166,0.15181,10.95587,23.97985,-40.38111,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,1c85b9a0-c45a-11ed-862c-73497b944289,73.45354,,,7.08956,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:24:23.41,2023-03-16T20:24:23.4115970-04:00,2023-03-17T00:24:23.4115970Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,2760bd7e-390e-4ed5-bdcb-dd601d3ead45,55.36269,-111.27341,11.98992,5.90432,2.10814,-20.19055,-1.72599,2.30683,5.47794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
154,2023-03-16,20:24:47.21,6,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Nolan, Parker",1000056671,Right,NOR_WOL,Undefined,4,Bottom,2,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.508,1.689212,-1.035793,2964.830536,53.305809,7:45,5.83824,1.67767,4.88476,-63.00767,-13.55316,-20.67103,2.1864,-1.02493,69.95613,-9.662394,-4.683053,0.506144,,,,,,,,,,,,9.7817,-6.69311,-1.55776,50,5.95093,2.89991,-112.20272,0.97065,12.14534,25.22403,-40.48451,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,2ab10b60-c45a-11ed-862c-73497b944289,74.46975,,,7.55187,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:24:47.21,2023-03-16T20:24:47.2170000-04:00,2023-03-17T00:24:47.2170000Z,,v3,471387,471482,,"Teel, Kyle",691019,Right,VIR_CAV,e1a5b7bf-491c-49cf-83bb-c314b8f9e8a8,55.6154,-113.45808,12.61201,5.85249,2.98551,-20.24225,-1.68704,2.29545,6.07267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8686,2.63005,1.534054,1.095996,-0.44954,1.86045,1.1799,-1.69585,5.83185,-1.96516,66.58708,6.12482,-58.19543,-1.68004,65.26639,-2.71188,5.91098,15.819,-14.22303,-2.11099,-59.21066,7.28101,High,High,High,,,High,High,High
155,2023-03-16,20:26:59.61,1,1,"Whitaker, Logan",1000049232,Right,NOR_WOL,"Rubin, Justin",1000232970,Right,VIR_CAV,Undefined,5,Top,0,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.63766,-1.696898,-2.016513,2473.216175,102.653362,9:30,6.50073,1.19517,4.89957,-42.21404,2.4304,-4.62713,1.37652,-1.09841,74.3871,-9.289904,-2.83291,0.4809,,,,,,,,,,,,1.73756,2.06736,-0.99367,50,6.29906,4.31074,-116.89716,-5.02186,2.40474,21.99552,-29.31284,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,799d0df0-c45a-11ed-862c-73497b944289,78.37887,,,6.25056,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:26:59.61,2023-03-16T20:26:59.6184450-04:00,2023-03-17T00:26:59.6184450Z,,v3,471387,471482,,"Cozart, Jacob",1000036981,Right,NOR_WOL,e4f1bbbe-9dab-4270-bed0-2d656e363931,55.59934,-117.94603,10.99776,6.5052,-3.62406,-14.65642,-1.19649,4.19607,1.20237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
156,2023-03-16,20:27:13.60,1,2,"Whitaker, Logan",1000049232,Right,NOR_WOL,"Rubin, Justin",1000232970,Right,VIR_CAV,Undefined,5,Top,0,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.22602,-0.2512,-1.619939,2502.368742,61.387145,8:00,6.40137,1.24859,4.7582,-46.66589,-1.43441,-5.16859,2.27425,-0.71865,73.96226,-8.629905,-2.529451,0.484052,,,,,,,,,,,,2.09756,-0.2174,-1.08125,50,6.33497,3.51366,-116.37478,-2.28164,2.88087,21.53003,-32.47266,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,81e93b00-c45a-11ed-862c-73497b944289,77.86862,,,6.26376,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:27:13.60,2023-03-16T20:27:13.6016770-04:00,2023-03-17T00:27:13.6016770Z,,v3,471387,471482,,"Cozart, Jacob",1000036981,Right,NOR_WOL,b7374c64-ed58-4f74-ad6b-c2be1379a2b5,55.74094,-117.43209,10.76502,6.40786,-0.68696,-16.23633,-1.25032,3.37219,1.44044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
157,2023-03-16,20:27:26.21,1,3,"Whitaker, Logan",1000049232,Right,NOR_WOL,"Rubin, Justin",1000232970,Right,VIR_CAV,Undefined,5,Top,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.28995,-1.746759,-2.766989,2458.117124,141.620628,10:45,6.4257,1.17344,4.7779,-40.54081,4.91118,-2.71917,1.38907,-1.67806,73.74862,-9.043337,-3.245015,0.48523,,,,,,,,,,,,0.54547,3.35299,-0.89409,50,6.21558,5.73452,-116.23803,-5.04897,0.74406,22.39975,-27.60043,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,897b66e0-c45a-11ed-862c-73497b944289,77.6795,,,6.54133,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:27:26.21,2023-03-16T20:27:26.2132098-04:00,2023-03-17T00:27:26.2132098Z,,v3,471387,471482,,"Cozart, Jacob",1000036981,Right,NOR_WOL,d0c1cd03-8cb8-4316-8309-02e856a49682,55.71956,-117.33504,11.19988,6.42975,-3.69725,-13.80021,-1.17404,5.69808,0.37203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
158,2023-03-16,20:27:39.66,1,4,"Whitaker, Logan",1000049232,Right,NOR_WOL,"Rubin, Justin",1000232970,Right,VIR_CAV,Undefined,5,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.81743,-1.62261,-2.334139,2218.25508,201.898688,12:45,6.7601,0.69808,5.33169,-14.78891,21.91285,8.27178,4.00361,-0.80383,80.0159,-4.468981,-0.866712,0.436028,,,,,,,,,,,,-4.8465,11.83575,-0.49322,50,6.60336,4.85677,-128.56368,-4.06134,-8.00788,29.83357,-12.61784,NOR_WOL,VIR_CAV,DoakField,D1,ACC,20230316-DoakField-1,917e55f0-c45a-11ed-862c-73497b944289,86.44491,,,8.80154,,,,,,,5133ed7a-e046-474c-a049-38168f8f69a0,2023-03-17,00:27:39.66,2023-03-16T20:27:39.6647810-04:00,2023-03-17T00:27:39.6647810Z,,v3,471387,471482,,"Cozart, Jacob",1000036981,Right,NOR_WOL,194692d6-0e0e-48d5-b77b-aba2ff06d440,55.16233,-129.75609,14.91679,6.7556,-3.55702,-6.30892,-0.69373,5.17683,-4.00394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
