PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
176,2023-02-17,15:53:35.24,1,1,"Russell, Thomas",1000084193,Right,NAV_MID,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,5,Bottom,0,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.235,-2.238702,-3.45028,1557.923278,234.123173,1:45,5.19988,2.18544,6.10808,-28.43887,11.53894,14.23831,0.75504,0.17763,76.62565,-7.532072,-0.887064,0.455073,,,,,,,,,,,,-8.38867,6.92867,-1.92808,50,5.01256,6.76093,-120.76559,-5.5798,-12.42413,22.88544,-21.91231,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,2596cad0-af05-11ed-8272-ab1a32303e50,82.82727,,,6.60934,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:53:35.24,2023-02-17T15:53:35.2470000-05:00,2023-02-17T20:53:35.2470000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,72519e50-dc8b-473d-b51a-0ae14af64dc2,54.39279,-121.59519,11.44272,5.20043,-4.78548,-10.95616,-2.18132,7.2113,-6.21207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
177,2023-02-17,15:53:50.68,1,2,"Russell, Thomas",1000084193,Right,NAV_MID,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,5,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.41905,-0.381839,-1.684878,2021.984792,211.056753,1:00,5.41065,2.09465,6.09959,-18.5897,18.00552,10.08205,3.50821,1.37612,79.08817,-3.947453,0.130876,0.435395,,,,,,,,,,,,-5.69544,9.76264,-1.97012,50,5.37146,3.31742,-126.87123,-1.35325,-9.18942,28.40143,-16.42229,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,2ec17100-af05-11ed-8272-ab1a32303e50,86.57067,,,8.33087,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:53:50.68,2023-02-17T15:53:50.6820000-05:00,2023-02-17T20:53:50.6820000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,22939bf9-2a8f-43be-ad71-d8e7f12e0ee6,54.39634,-127.85161,14.20072,5.40839,-0.78637,-8.21115,-2.09011,3.63463,-4.59471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,2023-02-17,15:54:04.39,1,3,"Russell, Thomas",1000084193,Right,NAV_MID,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,5,Bottom,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.08903,-1.876633,-2.89842,1448.902925,237.808543,2:00,5.20983,2.03171,6.06264,-29.42202,10.58402,14.91438,1.01833,0.58981,76.72879,-7.338688,-0.213595,0.455233,,,,,,,,,,,,-8.55248,6.29575,-1.81509,50,5.04809,5.56351,-120.67588,-4.85278,-12.68941,22.1283,-22.83299,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,36ec8180-af05-11ed-8272-ab1a32303e50,82.79804,,,6.36024,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:54:04.39,2023-02-17T15:54:04.3920000-05:00,2023-02-17T20:54:04.3920000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,60c5c6b3-6363-44f0-aa95-c30a7569ac5d,54.43861,-121.48706,11.06415,5.21064,-4.01576,-11.4165,-2.02756,6.02868,-6.3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,2023-02-17,15:54:20.19,1,4,"Russell, Thomas",1000084193,Right,NAV_MID,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,5,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,,87.7649,-1.758453,-2.909569,2088.949635,210.07938,1:00,5.50624,1.72683,6.46879,-16.5043,19.46603,10.52819,2.51331,-0.07028,79.25723,-4.965607,-1.002422,0.431662,91.79014,18.372407,32.929754,2624.275454,88.64083,27.19482,65.13653,273.75273,272.82184,41.938181,2.696876,-6.46678,11.13977,-1.52615,50,5.3747,6.06811,-127.29153,-4.31103,-10.46333,29.50558,-14.14977,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,4055b750-af05-11ed-8272-ab1a32303e50,87.31934,28.9509,,8.50767,,,,2.81826,2.63261,-0.02454,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:54:20.19,2023-02-17T15:54:20.1990000-05:00,2023-02-17T20:54:20.1990000Z,LineDrive,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,7bfde73b-9887-4e25-a378-1cdddbd4cd73,54.02892,-128.22201,14.75279,5.50362,-3.86481,-7.07489,-1.72271,6.39808,-5.23166,245.781291,2.81826,107.23636,-21.1164,5.44925,-1.22027,0.2394,-0.04064,0.00485,-0.00024,2.6326,42.43317,-18.01769,0.6798,0.0888,-0.05502,0.01226,-0.00084,-2E-05,-0.02455,69.45362,0.61679,-1.07093,0.42133,-0.11509,0.02311,-0.00292,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
180,2023-02-17,15:55:06.80,2,1,"Russell, Thomas",1000084193,Right,NAV_MID,"Rubin, Justin",10023759,Right,VIR_CAV,Undefined,5,Bottom,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.57081,-0.282387,-0.416188,2158.817516,62.928883,8:00,5.41875,2.01546,5.68439,-57.04263,-4.88225,-12.78623,0.40198,0.562,67.92337,-10.664636,-2.710145,0.519807,,,,,,,,,,,,6.46654,-2.04925,-1.97196,50,5.35863,1.21661,-106.90882,-2.26319,7.43789,19.49299,-34.53112,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,5c28d2f0-af05-11ed-8272-ab1a32303e50,72.51242,,,5.64744,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:55:06.80,2023-02-17T15:55:06.8010000-05:00,2023-02-17T20:55:06.8010000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,aa63a69c-9935-4137-8da0-55cd732e771c,54.81761,-107.78365,9.7465,5.42542,-0.71346,-17.26556,-2.01907,0.88281,3.71894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
181,2023-02-17,15:55:32.11,2,2,"Russell, Thomas",1000084193,Right,NAV_MID,"Rubin, Justin",10023759,Right,VIR_CAV,Undefined,5,Bottom,0,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.92258,-1.286796,-2.713584,1989.45276,216.443772,1:15,5.59903,1.76652,6.35422,-17.45363,17.39871,12.0028,2.95865,0.26728,80.98857,-4.636119,-0.54319,0.424901,80.35279,38.776595,35.167863,5279.499789,81.83548,69.9467,73.50478,273.20539,258.87382,48.974196,4.458531,-7.04634,9.78319,-1.57512,50,5.49731,5.64538,-129.09971,-3.36722,-11.8466,27.83594,-15.72618,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,6b344b80-af05-11ed-8272-ab1a32303e50,88.70886,76.12731,,7.93401,,,,0.83245,2.96623,-0.24672,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:55:32.11,2023-02-17T15:55:32.1140000-05:00,2023-02-17T20:55:32.1140000Z,FlyBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,406e46a0-e1f5-49b3-a8c1-bca5396c9343,54.14397,-129.99014,13.91797,5.59698,-2.86416,-7.86309,-1.76177,6.02434,-5.9233,220.019344,0.83525,75.04052,-19.28244,5.05064,-0.84885,0.05787,0.00363,-0.00015,-7E-05,2.96763,73.76734,-20.69639,0.79412,0.50276,-0.3496,0.10753,-0.01613,0.00094,-0.24673,52.9189,-1.70681,-0.22699,0.17146,-0.04722,0.00785,-0.00078,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
182,2023-02-17,15:56:10.71,2,3,"Russell, Thomas",1000084193,Right,NAV_MID,"Rubin, Justin",10023759,Right,VIR_CAV,Undefined,5,Bottom,0,1,1,ChangeUp,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,83.04143,-0.771504,-1.435195,1588.345372,240.203709,2:00,5.30717,2.10383,6.206,-31.10143,8.83493,13.27213,2.00302,1.88489,76.27574,-6.573881,0.962919,0.454837,,,,,,,,,,,,-7.42111,5.12209,-2.00316,50,5.23338,2.55459,-120.7513,-2.55043,-10.95378,23.57621,-24.61367,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,8234d070-af05-11ed-8272-ab1a32303e50,82.87023,,,6.76569,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:56:10.71,2023-02-17T15:56:10.7150000-05:00,2023-02-17T20:56:10.7150000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,54757604-8d2b-4dbd-8f61-309698f45a18,54.29547,-121.58709,11.78811,5.30833,-1.67787,-12.30683,-2.1006,2.9429,-5.47689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
183,2023-02-17,15:56:40.55,3,1,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.26616,-1.852353,-3.785898,2183.532125,198.968681,12:45,5.53448,1.7936,6.38649,-14.25812,21.87064,7.03012,2.63811,-1.10806,78.83476,-4.671781,-2.516952,0.432611,,,,,,,,,,,,-4.92548,12.37268,-1.52374,50,5.39388,8.15711,-127.67826,-4.42697,-7.94141,31.98905,-12.22541,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,941031e0-af05-11ed-8272-ab1a32303e50,87.12769,,,9.4314,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:56:40.55,2023-02-17T15:56:40.5580000-05:00,2023-02-17T20:56:40.5580000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,f67af6e0-7ed2-47e4-b763-dade78bd528c,54.10581,-128.70283,15.99452,5.52941,-4.0354,-6.1127,-1.78908,8.41147,-3.97071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
184,2023-02-17,15:57:02.61,3,2,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,5,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.0422,-1.25229,-1.724792,2077.369033,217.254147,1:15,5.57273,1.7409,6.10767,-19.29021,17.02198,11.9317,2.8065,1.13979,79.24531,-4.949777,0.42502,0.433708,,,,,,,,,,,,-6.68504,9.56189,-1.6144,50,5.46647,3.3469,-127.66818,-3.32864,-10.84897,30.38186,-16.65631,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,a12e8070-af05-11ed-8272-ab1a32303e50,86.90741,,,8.79689,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:57:02.61,2023-02-17T15:57:02.6130000-05:00,2023-02-17T20:57:02.6130000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,39f1d4a3-bba9-4d85-b98e-13d466e88009,54.38745,-128.70805,15.19093,5.57064,-2.75855,-8.32816,-1.73531,3.71822,-5.42449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
185,2023-02-17,15:57:20.86,3,3,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,5,Bottom,0,2,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.67856,0.992837,-2.179323,2152.992636,43.500367,7:30,5.52959,1.83659,5.51435,-62.7244,-10.23682,-11.28914,1.23169,-1.14296,67.89507,-10.378574,-4.193612,0.521434,,,,,,,,,,,,5.05575,-4.97012,-1.63887,50,5.57401,4.48103,-106.94655,-0.15731,5.81388,19.66571,-37.88945,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,ac2226d0-af05-11ed-8272-ab1a32303e50,72.28607,,,5.7835,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:57:20.86,2023-02-17T15:57:20.8600000-05:00,2023-02-17T20:57:20.8600000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,1aab46bb-4179-43a3-bfcb-94440355a35d,54.98758,-107.85978,9.83285,5.54046,1.6022,-18.94473,-1.84069,4.21105,2.90694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
186,2023-02-17,15:57:43.10,3,4,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,5,Bottom,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.25227,-1.412135,-2.169915,1954.279999,210.349338,1:00,5.60517,1.85347,6.63682,-19.14395,16.64099,9.05815,2.71589,0.62086,79.56249,-5.087478,-0.522166,0.430548,,,,,,,,,,,,-5.36851,9.51237,-1.71,50,5.50155,4.45886,-126.74876,-3.60643,-8.70194,26.77566,-16.7552,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,b9435b90-af05-11ed-8272-ab1a32303e50,87.54527,,,7.68978,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:57:43.10,2023-02-17T15:57:43.1000000-05:00,2023-02-17T20:57:43.1000000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,d72ed5eb-369c-4f86-b0ee-a528fa41e78a,53.85995,-127.56157,13.38783,5.60331,-3.09781,-8.3776,-1.84937,4.72302,-4.35097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
187,2023-02-17,15:58:01.41,3,5,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,5,Bottom,0,3,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,88.37093,-1.905161,-3.259156,2134.545083,211.708756,1:00,5.5889,1.81947,6.25517,-19.96981,15.5758,8.88626,2.16444,-0.44864,80.44377,-5.700182,-1.656468,0.429106,74.34381,-41.50767,-40.298177,,,,,3.74391,1.8094,-17.680191,0.030253,-5.61469,9.01815,-1.58179,50,5.43745,6.95166,-128.1642,-4.83896,-9.28233,27.98876,-17.26503,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,c42f39c0-af05-11ed-8272-ab1a32303e50,87.83948,2.19237,,7.92717,,,,1.67762,2.19237,0.46523,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:58:01.41,2023-02-17T15:58:01.4170000-05:00,2023-02-17T20:58:01.4170000Z,GroundBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,56be361c-65af-4702-b885-200d9cdcf7fd,54.24359,-129.0876,13.99438,5.5877,-4.26935,-8.63251,-1.81618,7.2579,-4.64116,,1.67676,62.45441,,,,,,,,2.19337,-72.46716,,,,,,,,0.46596,-52.96177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
188,2023-02-17,15:59:34.46,4,1,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.52817,-1.925951,-3.91947,2159.330354,196.364129,12:30,5.56163,1.80861,6.20662,-13.75127,21.85859,6.05941,2.63323,-1.30969,80.29934,-4.607369,-2.829877,0.429493,,,,,,,,,,,,-4.38792,12.35973,-1.51722,50,5.41006,8.55622,-128.28182,-4.66048,-7.24705,28.73382,-11.76082,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,fba5ae70-af05-11ed-8272-ab1a32303e50,87.76021,,,8.22883,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:59:34.46,2023-02-17T15:59:34.4600000-05:00,2023-02-17T20:59:34.4600000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,bc44c20d-1dd2-4240-8e29-6b6bb6537945,54.29313,-129.23987,14.36691,5.55891,-4.26835,-5.88041,-1.80653,8.79785,-3.62353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
189,2023-02-17,15:59:50.91,4,2,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,5,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.0048,-3.064098,-3.127447,2191.23983,214.502958,1:15,5.52042,1.76605,6.20092,-17.52619,17.60623,11.2876,1.22457,-0.18307,81.11597,-6.40582,-1.092915,0.426605,,,,,,,,,,,,-6.82118,10.39989,-1.53661,50,5.28083,6.60387,-128.9967,-7.40321,-11.43447,28.12328,-14.74054,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,057d8490-af06-11ed-8272-ab1a32303e50,88.35452,,,7.88884,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,20:59:50.91,2023-02-17T15:59:50.9170000-05:00,2023-02-17T20:59:50.9170000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,73c17a44-4f29-4fdc-ac34-76ad99a621b0,54.29834,-129.93042,14.06164,5.5185,-6.91381,-7.37027,-1.76217,6.98351,-5.71723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
190,2023-02-17,16:00:09.48,4,3,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,5,Bottom,0,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.70406,-2.785569,-3.053723,2271.107071,217.211867,1:15,5.39235,1.85077,6.42772,-18.33914,16.48336,11.68138,1.29814,0.01481,81.35244,-6.275161,-0.938775,0.424719,71.86709,-23.24116,64.683623,,,,,5.99067,5.99067,31.932053,0.036743,-6.99855,9.73749,-1.63845,50,5.18518,6.42636,-128.72489,-6.77162,-11.75882,26.3792,-15.81333,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,108d6580-af06-11ed-8272-ab1a32303e50,88.7468,1.53141,,7.35162,,,,3.55927,1.53141,-0.05496,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,21:00:09.48,2023-02-17T16:00:09.4830000-05:00,2023-02-17T21:00:09.4830000Z,GroundBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,0e7c7ac6-3c35-47aa-b08c-c1a4bfd19401,54.07225,-129.55671,13.1896,5.39085,-6.27297,-7.90667,-1.84695,6.79716,-5.87941,,3.55876,41.50144,,,,,,,,1.53192,-41.67952,,,,,,,,-0.05603,87.73205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
191,2023-02-17,16:00:45.51,4,4,"Russell, Thomas",1000084193,Right,NAV_MID,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,5,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,1,1,,89.50451,-2.540893,-3.450983,2176.999199,219.037921,1:15,5.49178,1.83197,6.45765,-18.50962,15.74091,11.86847,1.60948,-0.35291,81.87314,-6.067163,-1.302312,0.421216,53.83593,-42.384561,104.010843,,,,,3.59571,3.36405,35.481494,0.034442,-7.21886,9.29745,-1.59299,50,5.30339,7.37509,-129.83617,-6.27907,-12.31186,27.40343,-16.31718,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,26085be0-af06-11ed-8272-ab1a32303e50,89.48476,1.84168,,7.63137,,,,3.41656,1.84168,0.12913,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,21:00:45.51,2023-02-17T16:00:45.5150000-05:00,2023-02-17T21:00:45.5150000Z,GroundBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,2d07c165-e595-4c76-a861-1f0c08bfcbd9,54.04181,-130.68646,13.70172,5.49036,-5.77277,-8.15859,-1.82776,7.7571,-6.15593,,3.41692,-14.18516,,,,,,,,1.84304,-53.47184,,,,,,,,0.12769,56.84775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
192,2023-02-17,16:01:23.16,5,1,"Russell, Thomas",1000084193,Right,NAV_MID,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,5,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.12575,0.577774,-0.444725,2076.833172,59.260308,8:00,5.38235,2.05095,5.75216,-58.77129,-7.38662,-15.21879,1.02263,0.36871,68.15594,-10.1492,-3.177108,0.515927,,,,,,,,,,,,7.65567,-3.49158,-2.00454,50,5.39431,1.37323,-107.70051,-0.72803,8.91207,20.2579,-36.23866,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,3c877bd0-af06-11ed-8272-ab1a32303e50,73.05772,,,5.96981,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,21:01:23.16,2023-02-17T16:01:23.1620000-05:00,2023-02-17T21:01:23.1620000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,ed729989-2686-49a0-b377-006b7ddfcccd,54.74952,-108.59019,10.12895,5.39133,0.86349,-18.11933,-2.05625,0.98183,4.45604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
193,2023-02-17,16:01:38.42,5,2,"Russell, Thomas",1000084193,Right,NAV_MID,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,5,Bottom,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.25489,-0.467542,-2.296625,2203.865474,54.647064,7:45,5.43504,1.86094,6.11194,-56.35562,-7.54067,-12.63186,0.30608,-1.31639,70.02086,-10.754382,-4.577332,0.502861,,,,,,,,,,,,5.93378,-3.38721,-1.67811,50,5.3696,4.8116,-109.41716,-2.55774,7.19432,19.28617,-36.28084,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,45a06ec0-af06-11ed-8272-ab1a32303e50,74.95601,,,5.23403,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,21:01:38.42,2023-02-17T16:01:38.4220000-05:00,2023-02-17T21:01:38.4220000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,e2ea16ce-1a8e-4f03-aaf5-230fc7a15a78,54.39079,-110.18838,9.64308,5.44287,-1.10694,-18.14042,-1.86476,4.52392,3.59716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
